trade_date	stock_code	stock_name	open_price	highest_price	lowest_price	close_price	turnover_volume	turnover_amount
2001/05/08	399002	深成指R	5281.75	5321.51	5277.62	5314.65	4808562	4460809216
2001/05/09	399002	深成指R	5323.29	5336.99	5296.89	5306.82	6173779	5967565824
2001/05/10	399002	深成指R	5304.92	5346.26	5303.76	5314.99	5342099	5737693184
2001/05/11	399002	深成指R	5317.24	5341.1	5298.17	5323.56	7437073	6005903872
2001/05/14	399002	深成指R	5326.04	5374.87	5303.72	5373.88	16128353	9312183296
2001/05/15	399002	深成指R	5385.88	5406.23	5352.09	5372.64	12511170	9160896512
2001/05/16	399002	深成指R	5379.86	5396.67	5356.01	5383.65	9830233	8621783040
2001/05/17	399002	深成指R	5385.86	5392.33	5325.02	5328.58	15623664	9714896896
2001/05/18	399002	深成指R	5323.75	5330.69	5304.57	5328.62	23994447	11088448512
2001/05/21	399002	深成指R	5326.16	5326.32	5286.62	5294.67	25008816	13284423680
2001/05/22	399002	深成指R	5298.33	5319.28	5285.23	5290.41	10594218	9373501440
2001/05/23	399002	深成指R	5297.64	5311.8	5241.92	5284.3	12291216	10096772096
2001/05/24	399002	深成指R	5284.64	5288.97	5246.23	5255.88	9151674	8976408576
2001/05/25	399002	深成指R	5245.47	5262.58	5211.95	5249.02	8924049	8387235840
2001/05/28	399002	深成指R	5251.15	5260.06	5207.14	5222.7	9201722	8415072256
2001/05/29	399002	深成指R	5218.64	5247.69	5215.55	5232.73	6439898	6855026176
2001/05/30	399002	深成指R	5236.1	5310.87	5236.1	5310.37	11688824	8467833856
2001/05/31	399002	深成指R	5318.69	5331.76	5278.02	5284.96	10013201	9066683392
2001/06/01	399002	深成指R	5287.26	5301.7	5277.15	5293.99	11340529	9882323968
2001/06/04	399002	深成指R	5289.01	5304.57	5255.05	5269.78	17719088	11365883904
2001/06/05	399002	深成指R	5268.28	5305.58	5264.66	5280.94	17457763	10812963840
2001/06/06	399002	深成指R	5281.03	5289.74	5254.86	5284.81	12553948	11131922432
2001/06/07	399002	深成指R	5285.47	5289.71	5238.66	5244.52	10708378	10167416832
2001/06/08	399002	深成指R	5259.5	5259.5	5215.43	5248.52	11352261	9140278272
2001/06/11	399002	深成指R	5246.73	5250.06	5206.33	5220	9482654	9013701632
2001/06/12	399002	深成指R	5219.6	5237.99	5209.67	5226.67	8944047	8700821504
2001/06/13	399002	深成指R	5226.41	5275.61	5221.97	5269.81	9283756	10342628352
2001/06/14	399002	深成指R	5276.34	5285.37	5211.57	5214.37	14051343	11760947200
2001/06/15	399002	深成指R	5202.33	5228.75	5185.37	5220.7	9607548	8618018816
2001/06/18	399002	深成指R	5226.26	5228.07	5120.27	5134.32	11828770	9713204224
2001/06/19	399002	深成指R	5129.76	5154.72	5107.89	5148.25	6724362	6566861824
2001/06/20	399002	深成指R	5153.87	5158.6	5102.51	5117.94	6646915	5998609920
2001/06/21	399002	深成指R	5119.94	5150.39	5109.23	5149.13	8134570	6063733760
2001/06/22	399002	深成指R	5149.14	5202.11	5147.03	5200.67	10702794	7392498176
2001/06/25	399002	深成指R	5209.66	5228.66	5199.94	5227.65	11445928	9462725632
2001/06/26	399002	深成指R	5233.74	5234.57	5205.73	5221.52	10447598	9427031040
2001/06/27	399002	深成指R	5226.25	5231.77	5197.49	5209.29	9936078	8643631104
2001/06/28	399002	深成指R	5213.43	5227.62	5179.16	5186.35	9518949	7939970048
2001/06/29	399002	深成指R	5194.87	5202.93	5186.9	5192	10612422	6480129024
2001/07/02	399002	深成指R	5193.7	5209.3	5154.84	5164.46	9946346	6020529152
2001/07/03	399002	深成指R	5165.76	5177.06	5145.92	5176.46	17789937	6729734144
2001/07/04	399002	深成指R	5183.23	5206.57	5182.85	5190.24	10724931	5363369984
2001/07/05	399002	深成指R	5193.28	5204.69	5151.24	5167.08	11030612	6171136000
2001/07/06	399002	深成指R	5167.85	5182.28	5140.78	5144.79	7154353	4909817856
2001/07/09	399002	深成指R	5157.31	5162.5	5137.75	5146.04	7577947	5115052032
2001/07/10	399002	深成指R	5148.32	5179.87	5148.32	5179.26	6281521	5525425152
2001/07/11	399002	深成指R	5185.3	5189.62	5133.65	5135.25	7470763	5443956224
2001/07/12	399002	深成指R	5135.42	5149.21	5104.15	5138.92	7009845	5394052096
2001/07/13	399002	深成指R	5141.15	5170.97	5118.95	5120.77	5370918	4778095104
2001/07/16	399002	深成指R	5167.73	5180.83	5086.54	5093.68	7769434	7012326912
2001/07/17	399002	深成指R	5091.91	5093.12	5023.74	5060.06	7699311	5308989952
2001/07/18	399002	深成指R	5067.85	5113.54	5067.85	5101.27	4760219	4399613952
2001/07/19	399002	深成指R	5106.64	5109.88	5065.26	5097.87	7289260	4331789824
2001/07/20	399002	深成指R	5106.69	5154.82	5097.32	5151.04	9534060	7588943872
2001/07/23	399002	深成指R	5163.74	5168.65	5093.52	5095.82	8075437	7346844160
2001/07/24	399002	深成指R	5084.27	5084.42	4994.59	5005.66	7965927	6700208128
2001/07/25	399002	深成指R	4995.08	5011.17	4948.28	4965.22	6527038	5239064064
2001/07/26	399002	深成指R	4962.51	4972.79	4883.87	4906.39	6760085	5257462784
2001/07/27	399002	深成指R	4908.98	4932.93	4803.06	4817.46	6659699	5447077888
2001/07/30	399002	深成指R	4781.1	4781.1	4554.95	4558.4	9331326	6894023168
2001/07/31	399002	深成指R	4518.54	4621.81	4487.68	4504.64	9316287	5882720768
2001/08/01	399002	深成指R	4516.47	4635.54	4516.47	4633.38	7321851	5549413888
2001/08/02	399002	深成指R	4635.96	4638.54	4457.88	4542.14	7461086	4903863808
2001/08/03	399002	深成指R	4539.79	4557.62	4503.54	4520.96	7032188	3663136000
2001/08/06	399002	深成指R	4510.34	4510.34	4287.88	4332.41	9191894	5286198784
2001/08/07	399002	深成指R	4317.7	4432.3	4293.78	4395.87	7566950	4623656960
2001/08/08	399002	深成指R	4397.79	4407.8	4344.98	4367.62	4814049	3043572992
2001/08/09	399002	深成指R	4368.75	4428.53	4368.75	4425.26	7427105	4039180032
2001/08/10	399002	深成指R	4436.22	4520.55	4436.22	4513.35	9615569	5438497792
2001/08/13	399002	深成指R	4524.96	4549.34	4485.91	4531.33	7630881	4302401024
2001/08/14	399002	深成指R	4538.11	4547.1	4445.2	4481.5	7358165	4534574080
2001/08/15	399002	深成指R	4480.15	4519.52	4474.86	4511.22	3869979	3107599872
2001/08/16	399002	深成指R	4511.99	4514.46	4448.03	4449.77	4840318	3432399872
2001/08/17	399002	深成指R	4443.58	4468.25	4426.02	4456.03	4722950	2775526912
2001/08/20	399002	深成指R	4461.89	4499.58	4440.89	4489.53	4116369	2474670080
2001/08/21	399002	深成指R	4496.91	4536.68	4496.91	4510.31	4095477	3013991936
2001/08/22	399002	深成指R	4501.68	4502.65	4403.83	4446.35	6680050	4153256960
2001/08/23	399002	深成指R	4426.89	4460.2	4374.23	4450.86	4177105	3199100928
2001/08/24	399002	深成指R	4456.16	4477.94	4408.6	4411.28	5014571	3137163008
2001/08/27	399002	深成指R	4395.76	4395.76	4256.73	4258.41	8281042	4648645120
2001/08/28	399002	深成指R	4236	4308	4182.94	4304.75	7341475	3836144896
2001/08/29	399002	深成指R	4317.24	4383.04	4299.53	4329.9	5778952	3786094080
2001/08/30	399002	深成指R	4320.34	4320.6	4272.28	4280.64	4019842	2359973120
2001/08/31	399002	深成指R	4280.86	4308.42	4271.87	4276.39	5486829	2363047936
2001/09/03	399002	深成指R	4280.92	4284.21	4233.62	4238.06	4137922	2583727104
2001/09/04	399002	深成指R	4229.32	4370.69	4229.32	4369.56	6775478	4115919104
2001/09/05	399002	深成指R	4387.8	4419.48	4354.19	4359.38	8154849	4744133120
2001/09/06	399002	深成指R	4359.08	4394.36	4329.58	4356.53	12179403	3850754048
2001/09/07	399002	深成指R	4343.85	4343.85	4198.04	4198.04	14392311	5136018944
2001/09/10	399002	深成指R	4147.94	4283.99	4111.44	4278.81	11266401	4735364096
2001/09/11	399002	深成指R	4256.18	4297.74	4233.7	4266.51	12813114	4505778176
2001/09/12	399002	深成指R	4106.38	4203.45	4088.49	4185.79	13261192	6492514816
2001/09/13	399002	深成指R	4163.23	4198.6	4146.91	4147.36	7813518	3436634112
2001/09/14	399002	深成指R	4127.57	4143.42	4061.64	4061.64	7415085	4031133952
2001/09/17	399002	深成指R	4046.39	4046.39	3971.5	3973.4	7405828	4353702912
2001/09/18	399002	深成指R	3975	4053.92	3951.97	3988.69	4832886	2887834112
2001/09/19	399002	深成指R	3976.99	4077.25	3940.25	4075.57	5169841	3254095104
2001/09/20	399002	深成指R	4066.46	4092.59	4028.45	4036.04	4938795	3349903104
2001/09/21	399002	深成指R	4012.75	4031.57	3985.67	3987.84	4119496	2505764096
2001/09/24	399002	深成指R	3974.5	3991.58	3960.21	3964.65	5061138	2276726016
2001/09/25	399002	深成指R	3963.16	4009.57	3951.06	3963.69	4411813	2547540992
2001/09/26	399002	深成指R	3954.25	3962.56	3902.41	3906.4	6041523	3767704064
2001/09/27	399002	深成指R	3893.39	3931.72	3854.78	3890.83	5349638	3043738880
2001/09/28	399002	深成指R	3892.23	3909.25	3861.9	3880.65	4600207	2505715968
2001/10/08	399002	深成指R	3869.9	3889.04	3759.01	3774.46	3617939	2192520960
2001/10/09	399002	深成指R	3764.78	3855.2	3747.3	3822.85	5229050	2387645952
2001/10/10	399002	深成指R	3823.69	3824.49	3687.17	3700.5	6216499	3063902976
2001/10/11	399002	深成指R	3693.3	3723.67	3599.04	3613.39	6855318	3533959936
2001/10/12	399002	深成指R	3612.55	3775.22	3534.85	3733.03	10017779	4925069824
2001/10/15	399002	深成指R	3734.55	3768.58	3686.23	3733.99	4705176	3101480960
2001/10/16	399002	深成指R	3739.14	3745.73	3655.2	3670.94	4484942	2493574912
2001/10/17	399002	深成指R	3662.79	3717.58	3632.85	3663.95	4653201	2218725120
2001/10/18	399002	深成指R	3662.34	3693.13	3583.31	3593.9	4840369	2531703040
2001/10/19	399002	深成指R	3581.5	3584.26	3452.61	3512.39	8287717	3887315968
2001/10/22	399002	深成指R	3500.9	3550.51	3444.76	3466.54	6879203	3066380032
2001/10/23	399002	深成指R	3775.99	3813.04	3712.22	3813.04	27742453	10623461376
2001/10/24	399002	深成指R	3949.9	3994.29	3841.29	3916.86	24018170	13597403136
2001/10/25	399002	深成指R	3894.64	3894.64	3811.43	3816.68	8819111	5743721984
2001/10/26	399002	深成指R	3793.89	3827.96	3756.25	3808.88	5981066	3667217920
2001/10/29	399002	深成指R	3811.87	3852.85	3811.87	3849.19	6515125	3368507904
2001/10/30	399002	深成指R	3851.28	3855.14	3780.32	3786.76	7232441	2994950912
2001/10/31	399002	深成指R	3781.36	3800.03	3728.76	3799.13	6641837	2899553024
2001/11/01	399002	深成指R	3805.47	3857.93	3785.89	3835.51	5665308	3642233088
2001/11/02	399002	深成指R	3832.3	3841.04	3786.8	3789.15	5130708	2707619072
2001/11/05	399002	深成指R	3781.11	3781.11	3727.22	3737.8	6279980	2573146112
2001/11/06	399002	深成指R	3736.71	3758.28	3726.66	3728.87	3770318	1951100032
2001/11/07	399002	深成指R	3718.2	3727.35	3519.1	3538.98	7235041	3711864064
2001/11/08	399002	深成指R	3492.07	3590.72	3458.4	3582.52	5789903	2819761920
2001/11/09	399002	深成指R	3582.04	3673.33	3533.59	3657.1	5867347	3120254976
2001/11/12	399002	深成指R	3665.58	3671.61	3627.99	3630.28	1839004	1820098944
2001/11/13	399002	深成指R	3610.07	3640.15	3586.55	3609.29	2003173	1923975040
2001/11/14	399002	深成指R	3610.25	3641.03	3603.35	3605.44	1531272	1555628032
2001/11/15	399002	深成指R	3607.85	3626.93	3586.31	3604.32	1372654	1392425344
2001/11/16	399002	深成指R	3858.96	3868.77	3636.73	3642.08	5375667	5612260352
2001/11/19	399002	深成指R	3640.37	3661.32	3628.02	3656.84	2539007	2516622080
2001/11/20	399002	深成指R	3659.53	3751.88	3659.08	3735.88	4856935	4828117504
2001/11/21	399002	深成指R	3750.66	3779.59	3723.33	3779.05	4549229	4534650880
2001/11/22	399002	深成指R	3777.88	3821.35	3770.47	3820.8	4725814	4606204928
2001/11/23	399002	深成指R	3818.42	3824.02	3783.47	3794.32	4402607	4260050944
2001/11/26	399002	深成指R	3782.48	3782.91	3753.35	3766.51	3197620	3101623296
2001/11/27	399002	深成指R	3766.25	3803.8	3765.43	3803.25	3057286	3135472640
2001/11/28	399002	深成指R	3814.91	3853.68	3814.37	3834.24	4883940	5172173824
2001/11/29	399002	深成指R	3833.94	3848.19	3815.94	3831.86	4493711	4524359680
2001/11/30	399002	深成指R	3827.24	3856.74	3827.24	3855.59	3979745	4080343552
2001/12/03	399002	深成指R	3862.51	3909.39	3861.61	3893.43	5153620	5445225472
2001/12/04	399002	深成指R	3896.18	3926.11	3880.1	3925.68	4762894	5001474560
2001/12/05	399002	深成指R	3920.29	3958.39	3857.66	3857.76	6148727	6491448320
2001/12/06	399002	深成指R	3844.09	3888.51	3838.97	3885.51	4155934	4456750080
2001/12/07	399002	深成指R	3888.91	3906.14	3869	3889.14	4537817	4516189184
2001/12/10	399002	深成指R	3883.17	3883.17	3844.93	3879.32	3155799	3206104576
2001/12/11	399002	深成指R	3873.86	3879	3823.67	3830.24	3584457	3579881728
2001/12/12	399002	深成指R	3823.17	3829.08	3781.28	3786.68	3486151	3465745920
2001/12/13	399002	深成指R	3778.98	3802.6	3727.06	3727.76	3673137	3573894400
2001/12/14	399002	深成指R	3716.16	3744.75	3691.81	3705.54	3344278	3236714496
2001/12/17	399002	深成指R	3699.63	3717.88	3673.87	3681.89	2453275	2489162496
2001/12/18	399002	深成指R	3683.41	3742.55	3673.52	3742.35	2548846	2647758336
2001/12/19	399002	深成指R	3746.86	3767.97	3701.55	3704.56	2844501	2940912128
2001/12/20	399002	深成指R	3692.61	3692.61	3611.1	3622.03	3152582	3207988992
2001/12/21	399002	深成指R	3613.21	3637.74	3604.55	3633.93	2420912	2505743104
2001/12/24	399002	深成指R	3636.58	3639.84	3547.4	3561.3	2443926	2496331520
2001/12/25	399002	深成指R	3550.3	3578.02	3535.59	3571.71	2214680	2330545408
2001/12/26	399002	深成指R	3574.04	3618.03	3560.52	3617.1	2317185	2396370176
2001/12/27	399002	深成指R	3623.93	3639.24	3576.57	3578.1	2738531	2831246080
2001/12/28	399002	深成指R	3574.74	3603.49	3560.26	3599.06	2871605	3068126464
2001/12/31	399002	深成指R	3603.94	3622.03	3593.23	3617.45	2668135	2851217152
2002/01/04	399002	深成指R	3610.27	3610.27	3549.02	3553.92	1934282	1711514624
2002/01/07	399002	深成指R	3542.04	3542.04	3490.19	3509.72	1804058	1634919808
2002/01/08	399002	深成指R	3508.57	3532.34	3486.98	3489.93	1502373	1433656960
2002/01/09	399002	深成指R	3480.24	3481.2	3423.4	3438.13	2196230	2015731456
2002/01/10	399002	深成指R	3428.14	3462.12	3326.18	3445.41	2995913	2837119232
2002/01/11	399002	深成指R	3444.68	3444.68	3344.58	3346.25	2411279	2063494784
2002/01/14	399002	深成指R	3305.25	3305.25	3204.16	3204.91	3093243	2743160320
2002/01/15	399002	深成指R	3181.04	3230.74	3153.08	3153.08	2702065	2410659584
2002/01/16	399002	深成指R	3151.09	3211.58	3115.85	3197.9	2816945	2448532480
2002/01/17	399002	深成指R	3192.44	3192.44	3022.63	3044.02	2877053	2427111424
2002/01/18	399002	深成指R	3005.75	3076.19	2940.11	3024.66	4061781	3270445312
2002/01/21	399002	深成指R	3014.84	3018.73	2907.61	2916.28	3511609	2649714944
2002/01/22	399002	深成指R	2902.29	3027.13	2894.98	2945.83	4013107	3089744640
2002/01/23	399002	深成指R	2941.67	3164.68	2936.66	3162.31	5980537	4318585344
2002/01/24	399002	深成指R	3145.5	3230.97	3066.99	3171.38	8360721	6252694528
2002/01/25	399002	深成指R	3162.2	3195.81	3144.16	3172.43	5167058	3793007616
2002/01/28	399002	深成指R	3152.51	3157.23	2960.87	2963.97	6094937	4415255040
2002/01/29	399002	深成指R	2928.85	3057.63	2915.89	3042.28	4364456	3162222592
2002/01/30	399002	深成指R	3042.14	3078.59	3010.16	3055.51	4137260	2857881344
2002/01/31	399002	深成指R	3135.9	3297.71	3135.9	3268.31	10567275	9041096704
2002/02/01	399002	深成指R	3272.15	3307.29	3241.22	3249.73	7789264	6494351872
2002/02/04	399002	深成指R	3246.3	3319.74	3225.91	3315.69	5814343	4545090048
2002/02/05	399002	深成指R	3317.61	3359.72	3296.77	3336.84	6393454	4925638144
2002/02/06	399002	深成指R	3340.04	3347.1	3245.92	3246.68	5307596	4265527040
2002/02/07	399002	深成指R	3242.26	3341.51	3242.26	3321.89	5705704	4833594368
2002/02/08	399002	深成指R	3346.75	3360.04	3311.65	3312.57	4755248	4127932672
2002/02/25	399002	深成指R	3400.93	3402.67	3344.72	3362.67	4881656	4309071872
2002/02/26	399002	深成指R	3359.59	3359.59	3299.58	3344.86	5018999	4070800640
2002/02/27	399002	深成指R	3345	3376.23	3334.95	3353.75	4772049	3858996480
2002/02/28	399002	深成指R	3350.53	3374.6	3316.63	3321.85	4423485	3702426624
2002/03/01	399002	深成指R	3312.58	3320.5	3279.93	3280.52	4484604	3416613888
2002/03/04	399002	深成指R	3271.61	3333.75	3256.31	3333.06	4533976	3364426496
2002/03/05	399002	深成指R	3337.86	3431.34	3337.78	3412.67	7992470	6921071104
2002/03/06	399002	深成指R	3428.61	3532.17	3415.7	3459.2	13423687	11297335296
2002/03/07	399002	深成指R	3465.52	3589.08	3465.52	3587.24	13125872	11014681600
2002/03/08	399002	深成指R	3621.12	3679.29	3569.49	3652.58	18147115	15977030656
2002/03/11	399002	深成指R	3660.9	3723.36	3618.62	3723.36	14980318	13790606336
2002/03/12	399002	深成指R	3728.03	3742.25	3640.62	3642	14596250	13924581376
2002/03/13	399002	深成指R	3621.32	3698.93	3602.7	3608.42	11862442	10625072128
2002/03/14	399002	深成指R	3603.34	3709.61	3601.91	3709.08	10417496	9492796416
2002/03/15	399002	深成指R	3726.19	3740.89	3607.51	3609.17	11364165	10871169024
2002/03/18	399002	深成指R	3654.29	3689.2	3588.56	3627.93	8165799	7499713536
2002/03/19	399002	深成指R	3628.97	3688.61	3606.76	3682.89	8332792	7926435840
2002/03/20	399002	深成指R	3692.59	3731.84	3667.86	3710.15	10851667	10423370752
2002/03/21	399002	深成指R	3720.49	3744.29	3695.32	3714.77	9756102	9190263808
2002/03/22	399002	深成指R	3716.26	3716.26	3644.93	3663.27	7868324	7501748736
2002/03/25	399002	深成指R	3654.21	3669.07	3639.49	3665.08	5899281	5743265280
2002/03/26	399002	深成指R	3666.64	3666.64	3581.43	3595.94	6453187	6194175488
2002/03/27	399002	深成指R	3588.3	3611.15	3562.52	3602.08	6476066	5811739648
2002/03/28	399002	深成指R	3602.45	3631.08	3588.95	3597.29	6158750	5929742848
2002/03/29	399002	深成指R	3594.66	3594.66	3487.69	3496.92	7440229	6807766528
2002/04/01	399002	深成指R	3478.24	3508.56	3452.32	3498.51	5464601	4823293952
2002/04/02	399002	深成指R	3496.14	3508.01	3423.34	3435.85	6323794	5811977216
2002/04/03	399002	深成指R	3435.51	3475.04	3435.12	3456.77	5612840	5179019776
2002/04/04	399002	深成指R	3456.41	3549.96	3425.99	3547.13	6721796	6190296576
2002/04/05	399002	深成指R	3567.68	3581.73	3518.25	3535.01	7146191	6545847296
2002/04/08	399002	深成指R	3533.54	3545.67	3516.89	3535.8	4606333	4465630720
2002/04/09	399002	深成指R	3539.09	3607.91	3519.32	3601	8363515	8034027008
2002/04/10	399002	深成指R	3607.44	3615.61	3580.34	3612.49	7914801	7435187712
2002/04/11	399002	深成指R	3617.86	3618.69	3548.07	3549.95	7453294	7116558848
2002/04/12	399002	深成指R	3542.27	3582.87	3540.84	3566.24	5786417	5633903616
2002/04/15	399002	深成指R	3569.16	3572.32	3515.71	3538.26	5264037	5055748096
2002/04/16	399002	深成指R	3533.33	3559.8	3522.94	3536.39	4909048	4760960000
2002/04/17	399002	深成指R	3545.26	3558.85	3510.76	3533.17	4378267	4289787136
2002/04/18	399002	深成指R	3533.3	3534.05	3483.58	3485.99	4776347	4466810880
2002/04/19	399002	深成指R	3482.75	3485.33	3416.19	3479.96	5946930	5387237888
2002/04/22	399002	深成指R	3465.02	3482	3446.25	3457.2	4350848	4151986432
2002/04/23	399002	深成指R	3452.09	3480.37	3438.97	3438.97	4029642	3769165056
2002/04/24	399002	深成指R	3438.56	3461.83	3429.63	3433.59	3899406	3662518784
2002/04/25	399002	深成指R	3433.08	3457.34	3420.97	3451.69	3753120	3428122112
2002/04/26	399002	深成指R	3453.71	3508.99	3453.71	3504.91	5237958	4800994304
2002/04/29	399002	深成指R	3509.47	3569.41	3503.25	3568.61	6992687	6889428480
2002/04/30	399002	深成指R	3574.42	3612.85	3571.23	3600.45	6891974	6863298048
2002/05/08	399002	深成指R	3599.22	3609.23	3567.95	3571	4005560	3777603072
2002/05/09	399002	深成指R	3560.25	3616.72	3556.8	3598.99	4971952	4632449536
2002/05/10	399002	深成指R	3600.03	3601.99	3561.74	3564.29	5553027	5005355520
2002/05/13	399002	深成指R	3549.19	3549.19	3509.75	3513.38	4328953	3951631104
2002/05/14	399002	深成指R	3509.46	3533.56	3481.85	3487.07	4039219	3863567360
2002/05/15	399002	深成指R	3484.33	3496.6	3447.32	3455.51	3941080	3803353088
2002/05/16	399002	深成指R	3442.35	3442.35	3372.95	3380.81	5466966	5046345728
2002/05/17	399002	深成指R	3364.43	3419.8	3345.88	3419.72	5003287	4708389376
